SRP356530/LEAVES_D-LEAVES_C	SRP098756/CROWN_D-CROWN_C	SRP098756/LEAVES_D-LEAVES_C	SRP098756/ROOTS_D-ROOTS_C	SRP072216/LEAVES_D-LEAVES_C	SRP072216/LEAVES_D-LEAVES_TABA
TraesCS1A02G205100	-2.27705380979296					
TraesCS1A02G205600	0.604953141747107				-0.26521727360158	-0.174787826968175
TraesCS1A02G206900	0.62772449908401					-0.421015768800295
TraesCS1A02G207900					-2.49994708287189	-1.50104487210934
TraesCS1A02G209100					-1.24995152177619	-0.968230748103727
TraesCS1A02G209400	0.60527212692428					-0.456080506506036
TraesCS1A02G209600					-0.372251402153839	
TraesCS1A02G210800		1.35959781794111		0.971546989958973		
TraesCS1A02G211000	1.92675057207589					
TraesCS1A02G211600					0.575592266880213	
TraesCS1A02G212000				-1.46814655909921	-0.710754845738342	
TraesCS1A02G212300	-6.10706857949877					
TraesCS1A02G212400	1.07029278635364	-1.7459799526004			-0.325164577786873	
TraesCS1A02G212600		-2.01066427130937			-2.79696791680998	
TraesCS1A02G212700	1.2887683186985				0.535194308790507	
TraesCS1A02G212800	-0.672307456531694					
TraesCS1A02G212900					-0.645864484006646	-0.327313722562643
TraesCS1A02G213000	0.6799591895445					-0.516661972512533
TraesCS1A02G213100					-0.539145751776816	
TraesCS1A02G213400	0.437493310988482				-0.313438862312	
TraesCS1A02G213600	0.926229669468625				-0.322810440863212	
TraesCS1A02G214200					0.579439103421314	
TraesCS1A02G214600					-0.274728593607419	
TraesCS1A02G215300	1.22995588848988					
TraesCS1A02G215400				2.76592478089794	-0.454348074615049	
TraesCS1A02G215500		-1.61654335020609		-1.46385462449402		0.666253930070707
TraesCS1A02G215600	0.455285454858888					
TraesCS1A02G215700					-0.343075926089824	
TraesCS1A02G215900		1.71854396032568	1.51920710766288			
TraesCS1A02G216300					0.613260829024814	
TraesCS1A02G217300	0.678056108342256					
TraesCS1A02G217900	-0.556744022926757					
TraesCS1A02G218000	-0.495502227055321				0.439054214168822	
TraesCS1A02G218100	-2.72334007329098					
TraesCS1A02G218800	-0.740748062209977				0.279942459589867	
TraesCS1A02G219000				2.08760379604033		
TraesCS1A02G219400					0.215305021382856	0.263027743328446
TraesCS1A02G219900	-1.11134295947669					
TraesCS1A02G220300	-2.27339038751515					0.625794824064309
TraesCS1A02G221000	2.48003000051477					
TraesCS1A02G221200		-2.35643907019833				
TraesCS1A02G221800	-0.435896960257742					
TraesCS1A02G222000						0.314066601362064
TraesCS1A02G222700					0.359053251693011	
TraesCS1A02G222800	-0.332787103659185					
TraesCS1A02G222900	0.820651186583181					
TraesCS1A02G223200					0.343798002445419	
TraesCS1A02G223300	1.1754697623053				-0.598303274379811	
TraesCS1A02G223600	-4.18403030604767					
TraesCS1A02G223800		-0.831959797646472				
TraesCS1A02G224700	0.57014371872265				0.472823542534274	
TraesCS1A02G225600				1.01718766821516		
TraesCS1A02G227000				1.74368452426615		
TraesCS1A02G227300					-0.526871976467734	
TraesCS1A02G227600	-0.556131027754627					
TraesCS1A02G229800	-0.527934453562977					
TraesCS1A02G229900	-1.01616788248055					
TraesCS1A02G230000					-0.220074191630407	
TraesCS1A02G230400					-0.851695596407636	
TraesCS1A02G230600	-1.02647801093284					
TraesCS1A02G231100					-0.325908435401296	
TraesCS1A02G231400	-1.04383233245196					
TraesCS1A02G233200					-0.989401078318347	
TraesCS1A02G234300	-1.27116795966015					
TraesCS1A02G234400	1.15922833057805					-0.298969220899225
TraesCS1A02G234600	-0.821332547313617					
TraesCS1A02G234800	1.48615276024159				0.69425822532739	0.625466480554436
TraesCS1A02G234900	-0.695252047365258					
TraesCS1A02G235100						0.85065693063909
TraesCS1A02G235200	-0.566437789210666					
TraesCS1A02G236000	-1.45091070781887					
TraesCS1A02G236100	-0.528154641290829					0.347080181133902
TraesCS1A02G236400				2.71001160581526		1.02618851432622
TraesCS1A02G236500	-0.573517483159675					0.616360162014013
TraesCS1A02G237800	0.998700904078989					
TraesCS1A02G238700	0.610068784253266					-0.330855607457392
TraesCS1A02G238800	-2.0224058134218					
TraesCS1A02G239600						-0.820970386172402
TraesCS1A02G239800					-0.414924127592326	
TraesCS1A02G240100					0.854075041493364	
TraesCS1A02G240200						0.681671761476604
TraesCS1A02G241300	-0.412334892226501					
TraesCS1A02G241500	-0.825754381015835					
TraesCS1A02G241600	-0.832871739746074					
TraesCS1A02G241900	0.797645881559833					-0.19000236008323
TraesCS1A02G242100					-0.597798709914035	
TraesCS1A02G242400		2.61032991939021		4.67987428446279	0.924549745974972	1.6455989244479
TraesCS1A02G242500				1.1833181427925		
TraesCS1A02G242600	0.822858929078312					
TraesCS1A02G243000				1.56487254656972		
TraesCS1A02G243300	-0.342652545728517					
TraesCS1A02G243700	0.923885779736614					-0.424816170424964
TraesCS1A02G244200				-1.30588536622338		
TraesCS1A02G244600	-0.837843787647571					
TraesCS1A02G244900						-0.489535164546103
TraesCS1A02G245000	-0.455420625263032					
TraesCS1A02G245500					0.456548181177814	
TraesCS1A02G246600					-0.981112439747757	-0.398479653798027
TraesCS1A02G246900					-0.30965346571816	
TraesCS1A02G247100	-0.872442960368051					0.650896651528256
TraesCS1A02G247800	1.21454525961968					
TraesCS1A02G247900				0.956341292457546		0.387596847114992
TraesCS1A02G248100				2.30028847344155	1.12284069385611	1.233578855212
TraesCS1A02G248300	-0.754625459209298					
TraesCS1A02G248700	-3.81128401181014					
TraesCS1A02G248900					0.439989598432766	
TraesCS1A02G249300		-0.936067275443427		-0.86664553822608		
TraesCS1A02G249400	-0.388422817227921					
TraesCS1A02G249600					0.269082233688526	0.326458128121453
TraesCS1A02G249800	-1.89474513153122					
TraesCS1A02G250100	1.09016734010007					0.222475469527788
TraesCS1A02G250300	0.671232126377043				-0.37570456192323	
TraesCS1A02G250400	0.599591228944516					
TraesCS1A02G251200	1.52228378245432				0.342469296165108	
TraesCS1A02G251400	0.861583076949884					
TraesCS1A02G252000	0.418351504915084				-0.40454885001237	
TraesCS1A02G252300					0.378552290803198	
TraesCS1A02G252400	1.0986276491615				-0.346277938998193	-0.469426656913984
TraesCS1A02G252700	1.07991522207821					
TraesCS1A02G253400	0.855344761780845				-0.546114914265169	
TraesCS1A02G253900					-1.10511109597653	
TraesCS1A02G254000						0.347079166179354
TraesCS1A02G254400	0.76575295015738					
TraesCS1A02G254500	0.834060575127523					
TraesCS1A02G255000					-0.200195356818625	-0.516998239318799
TraesCS1A02G255100						0.769488370452127
TraesCS1A02G255400	0.387517168490173					1.05801900373465
TraesCS1A02G255800					0.563180716436816	
TraesCS1A02G256100					-0.308196501928635	
TraesCS1A02G256200	0.807133773284081					
TraesCS1A02G256300		1.3132769006849				0.235357183506098
TraesCS1A02G256400					0.280118859649243	0.28448609930423
TraesCS1A02G257300						0.396421174280499
TraesCS1A02G257400	3.48041580798423					
TraesCS1A02G257900	0.858099775685091					
TraesCS1A02G258000	0.482997929789118				0.365360457349496	-0.432590687826203
TraesCS1A02G258100	-0.916583014606967					
TraesCS1A02G258200					0.307728110401522	
TraesCS1A02G258400	-0.512227731001104					
TraesCS1A02G258800					0.440414817736829	
TraesCS1A02G259100	-0.582302648477187					0.758991446163548
TraesCS1A02G259500					-0.479157599320605	
TraesCS1A02G259600		1.03372707763099			-0.282202762934331	-0.238478945249903
TraesCS1A02G259700						-0.666431559088117
TraesCS1A02G259800				-1.29543011859072		
TraesCS1A02G259900					-0.983660800146424	
TraesCS1A02G260300					0.761003872133806	
TraesCS1A02G260900					-0.267265003005618	
TraesCS1A02G261000					-0.315248522591749	
TraesCS1A02G261400					-1.52731597564461	
TraesCS1A02G262100	1.12033283401937					-0.33336859702682
TraesCS1A02G262300	0.391337017951096				0.370802774130361	
TraesCS1A02G262400	0.498524941223753					
TraesCS1A02G262600				0.90583205469042	0.649550504553141	0.65607928606617
TraesCS1A02G263000	0.773504126295802					
TraesCS1A02G263300	0.602784195940399				-0.341269106185057	
TraesCS1A02G263600	0.85945720213626					
TraesCS1A02G263700						0.980917738481464
TraesCS1A02G263800	-0.685643577314221					
TraesCS1A02G264500		-1.52885195637455	-1.986819868546	-2.01702552253883		
TraesCS1A02G264700					-0.264329900879055	
TraesCS1A02G264900						-0.464553629361985
TraesCS1A02G265200	-0.977224943096606					0.739150495784443
TraesCS1A02G265600					-6.53669481017844	
TraesCS1A02G265700					-4.92697916380784	
TraesCS1A02G265800				2.41057292960683	-2.18596131842711	
TraesCS1A02G265900					-5.68617428415363	
TraesCS1A02G266000	3.39369537202247					
TraesCS1A02G266300					-0.247756318275342	
TraesCS1A02G266600					-0.926652196333995	
TraesCS1A02G266900	-1.30937849138126				0.491279085994907	0.47397843228338
TraesCS1A02G267700	-0.916512456123168					
TraesCS1A02G267900					-0.404992952405574	
TraesCS1A02G268400	0.823931409609043				0.325870173126777	-0.710545366634464
TraesCS1A02G268500					0.446135696180022	
TraesCS1A02G268600	1.11448296058223					-0.429726886083747
TraesCS1A02G268800					-0.604973166748254	-0.521948782633531
TraesCS1A02G269100					-0.652745448036115	
TraesCS1A02G269200	0.434826682228464					
TraesCS1A02G269400					-0.266559971471373	-0.292184138779105
TraesCS1A02G269500					-1.03931888212751	
TraesCS1A02G270300	0.707364296357952				-0.454269857624658	
TraesCS1A02G270500				1.23534815349453		0.438472213340251
TraesCS1A02G270700	0.545427503310545				-0.591071967910624	0.446129260623177
TraesCS1A02G270900	-0.702984944407121				-2.12074141177518	-1.40954074437412
TraesCS1A02G272000					-3.20679909571685	-2.79986855924601
TraesCS1A02G272600	0.822772521448673					
TraesCS1A02G272700	-0.700643839302736					
TraesCS1A02G273000				0.99665425339498		
TraesCS1A02G273400	0.574318441194413					
TraesCS1A02G273900	-0.755644988615131					0.322342817092016
TraesCS1A02G274400	0.525515122175368				0.217785016765976	
TraesCS1A02G274800	0.651749160708633			-2.32239908737989	-0.759348468228764	
TraesCS1A02G275200					0.293229330791739	0.568888880742916
TraesCS1A02G275300					-0.528796636114813	
TraesCS1A02G275400						-0.533544988336723
TraesCS1A02G276100					-0.446037712287688	
TraesCS1A02G276300						-1.00087027328568
TraesCS1A02G276500	-1.30118392645798					0.64009419184169
TraesCS1A02G277100	1.04521773931229					
TraesCS1A02G277400	-0.486102677981773					
TraesCS1A02G277500	0.475512591950271					
TraesCS1A02G278200	0.762216344727713			1.8742145135522	-0.456993899416944	
TraesCS1A02G278600	2.50481990919318					-0.673431516791223
TraesCS1A02G278900		-1.02878093405904				
TraesCS1A02G279000				-1.72707231472211		
TraesCS1A02G279100					-0.204792992277234	
TraesCS1A02G279500	1.08820928110283					
TraesCS1A02G279800	-2.17997646666351					1.17831120005575
TraesCS1A02G280400					-0.628519695998693	
TraesCS1A02G280600	-1.0550732030754					0.561832702449128
TraesCS1A02G280700	-3.20566719869637				-1.7362755403538	
TraesCS1A02G281000					-1.00787872637785	-2.00125197446282
TraesCS1A02G281100						0.406548720157211
TraesCS1A02G281300					-0.263581399019133	-0.337764870524072
TraesCS1A02G281400						-0.270475473973075
TraesCS1A02G281700	0.815048566253049				0.687471289028444	-0.659694339202345
TraesCS1A02G282000				-1.1328865845446	1.15288895515628	
TraesCS1A02G282800	-1.41008132631545					
TraesCS1A02G283000		1.089835990876		2.25593119619222		
TraesCS1A02G283100	-0.888829934113466					1.4083016334274
TraesCS1A02G283200	0.409674250136268					
TraesCS1A02G283800						-0.216653022115316
TraesCS1A02G283900	-5.56985329065411					
TraesCS1A02G284000					0.816531501766089	
TraesCS1A02G284900	-0.950721972578527				-1.39209220393353	
TraesCS1A02G285000	-0.901414098430038					
TraesCS1A02G285400	0.756142364730672					
TraesCS1A02G285600					-0.449537171772306	
TraesCS1A02G286300	0.39782287506737					
TraesCS1A02G286500	0.669873531289421					
TraesCS1A02G286900	0.381947241492395				-0.452836046017509	
TraesCS1A02G287000	1.95639921624077					1.05096591450431
TraesCS1A02G287100				1.83782714890887		
TraesCS1A02G287200	2.41018231249651				0.602426778827641	
TraesCS1A02G287400	-0.505075743420409					
TraesCS1A02G287600	-0.655543549178228					
TraesCS1A02G290500					0.449040521306376	
TraesCS1A02G290800					0.384306074865001	
TraesCS1A02G292000					-1.53271038872594	
TraesCS1A02G292200	0.689677151565802					
TraesCS1A02G292300						0.414852350652602
TraesCS1A02G294700	-1.3388452233642					
TraesCS1A02G295200	1.31809209466849					
TraesCS1A02G295800		3.36454236409534		5.05336375922681		1.70717862628623
TraesCS1A02G296300					-0.790778667576599	-0.739356621410749
TraesCS1A02G296900	-4.05032087679771					
TraesCS1A02G297500	0.978356654263354					
TraesCS1A02G298000	-0.352698132005666					
TraesCS1A02G298100	0.366682667415715					
TraesCS1A02G298600	-0.990081333740376					
TraesCS1A02G298700					0.245985118835826	
TraesCS1A02G298800	1.24988669500539					-0.168910827117818
TraesCS1A02G298900	-0.572300477771023					
TraesCS1A02G299100					-1.63766237021054	1.29319631117867
TraesCS1A02G299200	2.03641064488115					-0.401619581923265
TraesCS1A02G300000	-1.30982618937336					
TraesCS1A02G300200	0.755718235495452					-1.00885442389959
TraesCS1A02G300800					-0.337279210826058	
TraesCS1A02G301400	1.63215802067994					
TraesCS1A02G301600					-0.340493343736072	
TraesCS1A02G302500	0.989788334873671					-0.336072173908155
TraesCS1A02G302600					-0.338847124329629	
TraesCS1A02G302900	0.426700440666712				-0.246887413323374	
TraesCS1A02G303600	1.43155337680454				0.414820369569797	
TraesCS1A02G304000	-2.32951206782939					
TraesCS1A02G304200	-0.847524410171058				-1.11557978159148	
TraesCS1A02G304300					-0.607026535181865	
TraesCS1A02G304900	-1.95477357392925					
TraesCS1A02G305300	1.16523550047607				0.673356009990982	
TraesCS1A02G305400						0.844519242962333
TraesCS1A02G305500	1.06781460444346					
TraesCS1A02G305700	0.43386334897552				-0.479400357415996	
TraesCS1A02G306000	-1.20222558258035				-2.14228967122427	
TraesCS1A02G306200	0.640358992530024					
TraesCS1A02G306600	2.14727360543451				-0.499158602665513	-1.55692480521328
TraesCS1A02G307300					0.335173254685308	
TraesCS1A02G307700					-0.562066010018071	-0.25932063711234
TraesCS1A02G307800	0.781359875678369					-0.625497557384294
TraesCS1A02G308100					0.359060468014713	0.397331707925466
TraesCS1A02G308500	1.49217743486588					-0.327564867587807
TraesCS1A02G308800					-0.350538863312703	
TraesCS1A02G308900	-0.529606640342392					
TraesCS1A02G309500	1.01692406389186					
TraesCS1A02G309600	1.05612715806525					
TraesCS1A02G309700	0.924014835646649				0.675852562843357	
TraesCS1A02G310500						0.499888489450663
TraesCS1A02G310700					0.325614127932302	0.356768314866456
TraesCS1A02G311100	3.77084169300877			2.12846330486599	-1.69036054145177	-1.5421929478223
TraesCS1A02G311900	1.17239161348873					
TraesCS1A02G312000	1.05823545011373					
TraesCS1A02G312700					-1.15568733982635	-1.31949977536969
TraesCS1A02G312800				3.2013654051842		
TraesCS1A02G313200	-0.753109368296442					
TraesCS1A02G313300	1.59575050105608					-0.672904470059346
TraesCS1A02G314300	-0.712537214683239					
TraesCS1A02G315300	1.73993291006536			-1.7868082368282		-0.591514362598113
TraesCS1A02G315500	1.43034350786162					-0.443187517992274
TraesCS1A02G315600	-0.427510069436906					
TraesCS1A02G316900						0.274411650867904
TraesCS1A02G317100	-1.10222355958507					
TraesCS1A02G317200	0.467846372019924					
TraesCS1A02G317500	-0.810775462926863					
TraesCS1A02G317800	-0.693039416871308					
TraesCS1A02G319300					-0.810344894710821	
TraesCS1A02G319400	1.25479464835474				0.619257835706101	
TraesCS1A02G319500	1.46374453671255					
TraesCS1A02G319600	0.773315618326742					-1.19675761022587
TraesCS1A02G320500	0.544229858059443					
TraesCS1A02G321100						-1.06176169310531
TraesCS1A02G321900	1.32688908316748					
TraesCS1A02G322100	0.84566811584766					
TraesCS1A02G322300					-0.454642615497164	-0.273954558592465
TraesCS1A02G322700	-0.853058378047386					
TraesCS1A02G323000	-1.34580336268054					
TraesCS1A02G323400	0.94055272020527					-0.807648822616083
TraesCS1A02G323600	0.396747390017952					
TraesCS1A02G323900	0.561694944569038				-0.263950971861258	
TraesCS1A02G324000					0.57112300614364	-0.373621533024872
TraesCS1A02G324800						0.386123625101506
TraesCS1A02G325400	-0.614396370685098				-1.40779631160249	
TraesCS1A02G325500	2.54798703509709				-0.437118243105322	-0.756926698332632
TraesCS1A02G325600	0.67747591061443					
TraesCS1A02G326000	1.11322932917449					
TraesCS1A02G326100	2.04993113284166					-0.236733103039934
TraesCS1A02G326200					-0.484993005129684	-0.595335771416407
TraesCS1A02G326900	0.411215374910551	-0.821137777247095				
TraesCS1A02G328100	1.29488094572139					
TraesCS1A02G328500	-0.561784896560625					
TraesCS1A02G328700					0.672783638894926	
TraesCS1A02G329400	-0.802653577592111					
TraesCS1A02G330100					-0.236251884669492	
TraesCS1A02G330300	-0.589206667310456					
TraesCS1A02G330600				0.920235615969329		
TraesCS1A02G331700	0.440098033383306					0.234141122809314
TraesCS1A02G331900	0.750591621723496					
TraesCS1A02G332200	1.23507442881803					
TraesCS1A02G333200	0.997921319865977					
TraesCS1A02G333700					-0.65604824019643	
TraesCS1A02G333900					0.383028510964601	0.389148560515791
TraesCS1A02G334700	3.56304139048949				-0.392257119030008	
TraesCS1A02G334900	1.46756965485983					
TraesCS1A02G335200	0.711403168168856				-1.01086142926618	-0.830126249914113
TraesCS1A02G335300	0.773725097844979					
TraesCS1A02G335700	2.29204250109126					
TraesCS1A02G335800	4.28162234420069					
TraesCS1A02G337800					-0.245707661577666	
TraesCS1A02G338200	-1.40528781878692				1.21986879605149	2.05539927120675
TraesCS1A02G338300					-0.637065176540883	
TraesCS1A02G338400	3.67331550293916				1.10796910499118	
TraesCS1A02G338500	0.698392244766552					
TraesCS1A02G338900					0.282625532244378	
TraesCS1A02G339300	3.03322531466571					
TraesCS1A02G339600						0.420680511620093
TraesCS1A02G339700	-0.732153603588369				1.1020795986046	1.29449955514999
TraesCS1A02G339900					-0.186130060736086	
TraesCS1A02G340200						-0.24147463070251
TraesCS1A02G340400					-0.809530823651032	-0.205796851387896
TraesCS1A02G340900					0.473869867495805	
TraesCS1A02G341200	0.819986287522617					0.619771710727675
TraesCS1A02G342500					-0.328175836622512	
TraesCS1A02G342900					-0.57944454662382	
TraesCS1A02G343000					-1.35140080203835	-0.424548936491778
TraesCS1A02G343300	-0.891653230584356					0.692504857510818
